Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,4,20,16,45,25.8,0,0,0,0,18.1,0,0,0,0,0.28400000000000003,62.45,125.69,0.04,1008,0.6000000000000001,257,5.1000000000000005
2018,4,20,17,0,25.700000000000003,0,0,0,0,18.1,0,0,0,0,0.28400000000000003,62.82,128.34,0.04,1008,0.6000000000000001,257,5.1000000000000005
2018,4,20,17,15,25.6,0,0,0,0,18.1,0,0,0,0,0.28400000000000003,63.190000000000005,130.87,0.04,1008,0.7000000000000001,258,5
2018,4,20,17,30,25.5,0,0,0,0,18.1,0,0,0,0,0.28400000000000003,63.57,133.25,0.04,1008,0.7000000000000001,259,5
2018,4,20,17,45,25.400000000000002,0,0,0,0,18.8,0,0,0,0,0.28400000000000003,66.83,135.45,0.04,1008,0.7000000000000001,259,5
2018,4,20,18,0,25.400000000000002,0,0,0,0,18.8,0,0,0,0,0.28400000000000003,66.83,137.46,0.04,1008,0.7000000000000001,260,5
2018,4,20,18,15,25.3,0,0,0,0,18.8,0,0,0,0,0.28400000000000003,67.23,139.23,0.04,1008,0.7000000000000001,261,5
2018,4,20,18,30,25.3,0,0,0,0,18.8,0,0,0,0,0.28400000000000003,67.23,140.75,0.04,1008,0.8,262,5
2018,4,20,18,45,25.200000000000003,0,0,0,0,19.400000000000002,0,0,0,0,0.28400000000000003,70.2,141.97,0.04,1008,0.8,263,5
2018,4,20,19,0,25.200000000000003,0,0,0,0,19.400000000000002,0,0,0,0,0.28400000000000003,70.2,142.87,0.04,1008,0.8,264,5
2018,4,20,19,15,25.1,0,0,0,0,19.400000000000002,0,0,0,0,0.28400000000000003,70.62,143.42000000000002,0.04,1008,0.8,265,5
2018,4,20,19,30,25.1,0,0,0,0,19.400000000000002,0,0,0,0,0.28400000000000003,70.62,143.61,0.04,1008,0.9,266,5
2018,4,20,19,45,25,0,0,0,0,19.900000000000002,0,0,0,0,0.28400000000000003,73.26,143.43,0.04,1008,0.9,267,5
2018,4,20,20,0,25,0,0,0,0,19.900000000000002,0,0,0,0,0.28400000000000003,73.26,142.89000000000001,0.04,1008,0.9,268,5
2018,4,20,20,15,24.900000000000002,0,0,0,0,19.900000000000002,0,0,0,0,0.28400000000000003,73.7,142.01,0.04,1008,0.9,270,4.9
2018,4,20,20,30,24.900000000000002,0,0,0,0,19.900000000000002,0,0,0,0,0.28400000000000003,73.7,140.8,0.04,1008,0.9,271,4.9
2018,4,20,20,45,24.8,0,0,0,0,20.1,0,0,0,0,0.28400000000000003,75.27,139.3,0.04,1008,1,272,4.9
2018,4,20,21,0,24.8,0,0,0,0,20.1,0,0,0,0,0.28400000000000003,75.27,137.54,0.04,1008,1,274,4.800000000000001
2018,4,20,21,15,24.700000000000003,0,0,0,0,20.1,0,0,0,0,0.28400000000000003,75.72,135.54,0.04,1008,1,275,4.7
2018,4,20,21,30,24.6,0,0,0,0,20.1,0,0,0,0,0.28400000000000003,76.17,133.34,0.04,1008,1,277,4.7
2018,4,20,21,45,24.5,0,0,0,0,20.1,0,0,0,0,0.28400000000000003,76.52,130.97,0.04,1008,1,278,4.6000000000000005
2018,4,20,22,0,24.5,0,0,0,0,20.1,0,0,0,0,0.28400000000000003,76.52,128.45,0.04,1008,1,280,4.5
2018,4,20,22,15,24.400000000000002,0,0,0,0,20.1,0,0,0,0,0.28400000000000003,76.98,125.8,0.04,1008,1,282,4.4
2018,4,20,22,30,24.3,0,0,0,0,20.1,0,0,0,0,0.28400000000000003,77.44,123.04,0.04,1008,1,284,4.3
2018,4,20,22,45,24.200000000000003,0,0,0,0,19.8,0,0,0,0,0.28400000000000003,76.54,120.18,0.04,1008,1,285,4.1000000000000005
2018,4,20,23,0,24.1,0,0,0,0,19.8,0,0,0,0,0.28400000000000003,77,117.24000000000001,0.04,1008,1,287,4
2018,4,20,23,15,24.1,0,0,0,0,19.8,0,0,0,0,0.28400000000000003,77,114.24000000000001,0.04,1008,1,287,4
2018,4,20,23,30,24.1,0,0,0,0,19.8,0,0,0,0,0.28400000000000003,77,111.17,0.04,1008,1,287,4
2018,4,20,23,45,24.1,0,0,0,0,19.8,0,0,0,0,0.28400000000000003,77,108.04,0.04,1008,1,287,4
2018,4,21,0,0,23.8,0,0,0,0,19.3,0,0,0,0,0.28400000000000003,76.05,104.88,0.05,1009,0.9,296,3.5
2018,4,21,0,15,23.8,0,0,0,0,19.3,0,0,0,0,0.28400000000000003,76.05,101.67,0.05,1009,0.9,298,3.4000000000000004
2018,4,21,0,30,23.900000000000002,0,0,0,0,19.3,0,0,0,0,0.28300000000000003,75.59,98.43,0.05,1009,0.9,301,3.3000000000000003
2018,4,21,0,45,23.900000000000002,0,0,0,0,18.7,0,0,0,0,0.28300000000000003,72.68,95.16,0.05,1009,0.9,303,3.1
2018,4,21,1,0,23.900000000000002,0,0,0,0,18.7,0,0,0,0,0.28300000000000003,72.68,91.86,0.05,1009,0.9,305,3
2018,4,21,1,15,24.3,9,2,9,0,18.7,9,2,0,9,0.28300000000000003,70.96000000000001,88.23,0.05,1009,0.9,308,3.1
2018,4,21,1,30,24.700000000000003,35,53,40,0,18.7,35,53,0,40,0.28300000000000003,69.36,85.04,0.05,1010,0.9,311,3.1
2018,4,21,1,45,25.200000000000003,61,156,84,0,17.6,61,156,0,84,0.28300000000000003,62.72,81.74,0.05,1010,0.9,315,3.1
2018,4,21,2,0,25.6,83,258,135,0,17.6,83,258,0,135,0.28300000000000003,61.25,78.39,0.05,1010,0.9,318,3.2
2018,4,21,2,15,26.1,101,346,190,0,17.6,101,346,0,190,0.28300000000000003,59.47,75.03,0.05,1010,0.9,320,3.1
2018,4,21,2,30,26.5,115,422,248,0,17.6,115,422,0,248,0.28300000000000003,58.09,71.65,0.05,1010,0.9,323,3.1
2018,4,21,2,45,27,126,498,311,0,14.600000000000001,126,498,0,311,0.28300000000000003,46.47,68.25,0.05,1010,0.8,326,3.1
2018,4,21,3,0,27.5,137,551,371,0,14.600000000000001,137,551,0,371,0.28300000000000003,45.18,64.85,0.05,1011,0.8,329,3
2018,4,21,3,15,28.1,146,597,431,0,14.600000000000001,146,597,0,431,0.28400000000000003,43.63,61.45,0.05,1011,0.8,331,3
2018,4,21,3,30,28.6,154,636,490,0,14.600000000000001,154,636,0,490,0.28400000000000003,42.38,58.050000000000004,0.05,1011,0.8,333,2.9000000000000004
2018,4,21,3,45,29.200000000000003,159,675,549,0,11.5,159,675,0,549,0.28400000000000003,33.52,54.64,0.05,1011,0.8,335,2.9000000000000004
2018,4,21,4,0,29.700000000000003,165,703,605,1,11.5,165,703,0,605,0.28400000000000003,32.57,51.24,0.05,1011,0.8,337,2.8000000000000003
2018,4,21,4,15,30.200000000000003,170,728,659,1,11.5,170,728,0,659,0.28400000000000003,31.66,47.85,0.05,1011,0.8,336,2.8000000000000003
2018,4,21,4,30,30.6,175,750,710,1,11.5,175,750,0,710,0.28400000000000003,30.94,44.47,0.05,1011,0.8,336,2.7
2018,4,21,4,45,31,177,772,759,1,9.5,177,772,0,759,0.28400000000000003,26.37,41.11,0.05,1011,0.8,335,2.7
2018,4,21,5,0,31.5,181,788,804,1,9.5,181,788,0,804,0.28400000000000003,25.64,37.78,0.05,1011,0.8,334,2.6
2018,4,21,5,15,31.8,185,806,849,1,9.5,185,806,0,849,0.28400000000000003,25.21,34.47,0.05,1011,0.7000000000000001,331,2.6
2018,4,21,5,30,32.2,187,818,887,1,9.5,187,818,0,887,0.28500000000000003,24.64,31.220000000000002,0.05,1011,0.7000000000000001,328,2.5
2018,4,21,5,45,32.5,222,774,905,1,8,222,774,0,905,0.28500000000000003,21.87,28.03,0.05,1011,0.7000000000000001,325,2.5
2018,4,21,6,0,32.800000000000004,225,783,935,1,8,225,783,0,935,0.28500000000000003,21.5,24.93,0.05,1011,0.7000000000000001,323,2.5
2018,4,21,6,15,33.1,227,791,961,1,7.9,227,791,0,961,0.28500000000000003,21.13,21.97,0.05,1010,0.7000000000000001,319,2.4000000000000004
2018,4,21,6,30,33.300000000000004,228,797,981,1,7.9,228,797,0,981,0.28500000000000003,20.89,19.2,0.05,1010,0.7000000000000001,314,2.4000000000000004
2018,4,21,6,45,33.5,230,802,998,1,8.1,230,802,0,998,0.28500000000000003,20.86,16.72,0.05,1010,0.7000000000000001,310,2.4000000000000004
2018,4,21,7,0,33.7,230,806,1010,1,8.1,230,806,0,1010,0.28500000000000003,20.63,14.700000000000001,0.05,1010,0.7000000000000001,306,2.3000000000000003
2018,4,21,7,15,33.800000000000004,231,808,1017,1,8.1,231,808,0,1017,0.28500000000000003,20.51,13.32,0.05,1010,0.7000000000000001,303,2.4000000000000004
2018,4,21,7,30,33.9,231,809,1020,1,8.1,231,809,0,1020,0.28500000000000003,20.400000000000002,12.81,0.05,1010,0.7000000000000001,299,2.4000000000000004
2018,4,21,7,45,34,232,807,1017,1,8.3,232,807,0,1017,0.28500000000000003,20.63,13.27,0.05,1009,0.7000000000000001,295,2.4000000000000004
2018,4,21,8,0,34.1,231,805,1010,1,8.3,231,805,0,1010,0.28500000000000003,20.51,14.6,0.05,1009,0.7000000000000001,291,2.4000000000000004
2018,4,21,8,15,34.1,230,802,999,1,8.3,230,802,0,999,0.28500000000000003,20.51,16.6,0.05,1009,0.7000000000000001,288,2.5
2018,4,21,8,30,34.1,229,797,982,1,8.3,229,797,0,982,0.28500000000000003,20.51,19.05,0.05,1009,0.7000000000000001,284,2.7
2018,4,21,8,45,34.1,284,703,936,1,7.9,284,703,0,936,0.28500000000000003,19.93,21.81,0.05,1008,0.7000000000000001,281,2.8000000000000003
2018,4,21,9,0,34.1,281,694,911,1,7.9,281,694,0,911,0.28500000000000003,19.93,24.77,0.05,1008,0.7000000000000001,278,2.9000000000000004
2018,4,21,9,15,34.1,277,684,882,0,7.9,277,684,0,882,0.28500000000000003,19.93,27.86,0.05,1008,0.7000000000000001,275,3
2018,4,21,9,30,34,273,672,849,0,7.9,273,672,0,849,0.28500000000000003,20.04,31.04,0.05,1008,0.7000000000000001,273,3.2
2018,4,21,9,45,33.9,269,658,812,0,7.9,269,658,0,812,0.28500000000000003,20.150000000000002,34.29,0.05,1008,0.7000000000000001,271,3.3000000000000003
2018,4,21,10,0,33.800000000000004,263,641,771,0,7.9,263,641,0,771,0.28500000000000003,20.26,37.59,0.05,1008,0.7000000000000001,269,3.5
2018,4,21,10,15,33.6,257,622,727,0,7.9,257,622,0,727,0.28500000000000003,20.490000000000002,40.92,0.05,1008,0.7000000000000001,268,3.6
2018,4,21,10,30,33.4,250,600,680,1,7.9,250,600,0,680,0.28500000000000003,20.72,44.28,0.05,1008,0.7000000000000001,267,3.7
2018,4,21,10,45,33.2,241,579,631,1,8.700000000000001,241,579,0,631,0.28500000000000003,22.080000000000002,47.660000000000004,0.05,1008,0.7000000000000001,266,3.8000000000000003
2018,4,21,11,0,33,232,550,578,1,8.700000000000001,232,550,0,578,0.28500000000000003,22.32,51.050000000000004,0.05,1008,0.7000000000000001,265,3.9000000000000004
2018,4,21,11,15,32.7,222,518,524,1,8.700000000000001,222,518,0,524,0.28500000000000003,22.7,54.44,0.05,1008,0.7000000000000001,264,4
2018,4,21,11,30,32.4,211,481,467,1,8.700000000000001,211,481,0,467,0.28500000000000003,23.09,57.84,0.05,1008,0.7000000000000001,264,4.1000000000000005
2018,4,21,11,45,32.1,197,444,410,1,9.8,197,444,0,410,0.28500000000000003,25.310000000000002,61.25,0.05,1008,0.7000000000000001,264,4.2
2018,4,21,12,0,31.8,182,396,352,1,9.8,182,396,0,352,0.28500000000000003,25.740000000000002,64.65,0.05,1008,0.7000000000000001,263,4.3
2018,4,21,12,15,31.400000000000002,166,341,293,1,9.8,166,341,0,293,0.28500000000000003,26.330000000000002,68.04,0.05,1008,0.7000000000000001,263,4.3
2018,4,21,12,30,30.900000000000002,146,280,235,1,9.8,146,280,0,235,0.28500000000000003,27.080000000000002,71.43,0.05,1008,0.7000000000000001,263,4.4
2018,4,21,12,45,30.400000000000002,123,214,179,0,11.700000000000001,123,214,0,179,0.28500000000000003,31.71,74.81,0.05,1008,0.7000000000000001,263,4.5
2018,4,21,13,0,29.900000000000002,96,141,125,0,11.700000000000001,96,141,0,125,0.28500000000000003,32.63,78.18,0.05,1008,0.7000000000000001,263,4.5
2018,4,21,13,15,29.400000000000002,66,69,76,0,11.700000000000001,66,69,0,76,0.28600000000000003,33.58,81.52,0.05,1008,0.7000000000000001,263,4.6000000000000005
2018,4,21,13,30,28.900000000000002,32,16,33,0,11.700000000000001,32,16,0,33,0.28600000000000003,34.56,84.82000000000001,0.05,1008,0.7000000000000001,264,4.6000000000000005
2018,4,21,13,45,28.400000000000002,5,0,5,0,14.100000000000001,5,0,0,5,0.28600000000000003,41.5,88.02,0.05,1009,0.7000000000000001,264,4.7
2018,4,21,14,0,27.900000000000002,0,0,0,0,14.100000000000001,0,0,0,0,0.28600000000000003,42.72,91.62,0.05,1009,0.7000000000000001,265,4.7
2018,4,21,14,15,27.6,0,0,0,0,14.100000000000001,0,0,0,0,0.28700000000000003,43.480000000000004,94.92,0.05,1009,0.7000000000000001,266,4.7
2018,4,21,14,30,27.400000000000002,0,0,0,0,14.100000000000001,0,0,0,0,0.28700000000000003,43.980000000000004,98.18,0.05,1009,0.7000000000000001,267,4.6000000000000005
2018,4,21,14,45,27.1,0,0,0,0,16.1,0,0,0,0,0.28700000000000003,50.94,101.42,0.05,1009,0.8,268,4.6000000000000005
2018,4,21,15,0,26.900000000000002,0,0,0,0,16.1,0,0,0,0,0.28700000000000003,51.54,104.62,0.05,1009,0.8,268,4.5
2018,4,21,15,15,26.8,0,0,0,0,16.1,0,0,0,0,0.28700000000000003,51.89,107.78,0.05,1010,0.8,270,4.4
2018,4,21,15,30,26.6,0,0,0,0,16.1,0,0,0,0,0.28700000000000003,52.51,110.9,0.05,1010,0.8,271,4.4
2018,4,21,15,45,26.400000000000002,0,0,0,0,17.400000000000002,0,0,0,0,0.28700000000000003,57.71,113.96000000000001,0.05,1010,0.8,273,4.3
2018,4,21,16,0,26.3,0,0,0,0,17.400000000000002,0,0,0,0,0.28800000000000003,58.050000000000004,116.96000000000001,0.05,1010,0.8,274,4.2
2018,4,21,16,15,26.200000000000003,0,0,0,0,17.400000000000002,0,0,0,0,0.28800000000000003,58.4,119.89,0.05,1010,0.8,275,4.2
2018,4,21,16,30,26,0,0,0,0,17.400000000000002,0,0,0,0,0.28800000000000003,59.09,122.74000000000001,0.05,1010,0.8,277,4.1000000000000005
2018,4,21,16,45,25.900000000000002,0,0,0,0,18.3,0,0,0,0,0.28800000000000003,63.11,125.5,0.05,1010,0.8,278,4.1000000000000005
2018,4,21,17,0,25.8,0,0,0,0,18.400000000000002,0,0,0,0,0.28800000000000003,63.550000000000004,128.14000000000001,0.05,1011,0.8,280,4
2018,4,21,17,15,25.700000000000003,0,0,0,0,18.400000000000002,0,0,0,0,0.28800000000000003,63.92,130.65,0.05,1011,0.8,281,4
2018,4,21,17,30,25.5,0,0,0,0,18.400000000000002,0,0,0,0,0.28800000000000003,64.68,133.01,0.05,1011,0.8,283,3.9000000000000004
2018,4,21,17,45,25.400000000000002,0,0,0,0,19.1,0,0,0,0,0.28800000000000003,67.97,135.2,0.05,1011,0.8,284,3.9000000000000004
2018,4,21,18,0,25.3,0,0,0,0,19.1,0,0,0,0,0.28800000000000003,68.38,137.19,0.05,1011,0.9,285,3.9000000000000004
2018,4,21,18,15,25.200000000000003,0,0,0,0,19.1,0,0,0,0,0.28800000000000003,68.78,138.95000000000002,0.05,1011,0.9,287,3.8000000000000003
2018,4,21,18,30,25.1,0,0,0,0,19,0,0,0,0,0.28800000000000003,69.12,140.45000000000002,0.05,1010,0.9,289,3.8000000000000003
2018,4,21,18,45,25,0,0,0,0,19.5,0,0,0,0,0.28700000000000003,71.60000000000001,141.66,0.05,1010,0.9,290,3.7
2018,4,21,19,0,24.900000000000002,0,0,0,0,19.5,0,0,0,0,0.28700000000000003,72.02,142.54,0.05,1010,0.9,292,3.7
2018,4,21,19,15,24.8,0,0,0,0,19.5,0,0,0,0,0.28700000000000003,72.45,143.09,0.05,1010,0.9,293,3.6
2018,4,21,19,30,24.700000000000003,0,0,0,0,19.5,0,0,0,0,0.28700000000000003,72.88,143.27,0.05,1010,0.9,295,3.6
2018,4,21,19,45,24.6,0,0,0,0,19.700000000000003,0,0,0,0,0.28700000000000003,74.41,143.09,0.05,1010,0.9,296,3.6
2018,4,21,20,0,24.5,0,0,0,0,19.700000000000003,0,0,0,0,0.28600000000000003,74.86,142.55,0.05,1010,0.9,298,3.5
2018,4,21,20,15,24.400000000000002,0,0,0,0,19.700000000000003,0,0,0,0,0.28600000000000003,75.31,141.67000000000002,0.05,1010,0.9,299,3.5
2018,4,21,20,30,24.3,0,0,0,0,19.700000000000003,0,0,0,0,0.28600000000000003,75.76,140.47,0.05,1010,0.9,301,3.5
2018,4,21,20,45,24.200000000000003,0,0,0,0,19.900000000000002,0,0,0,0,0.28600000000000003,76.75,138.97,0.05,1010,0.9,302,3.5
2018,4,21,21,0,24.1,0,0,0,0,19.900000000000002,0,0,0,0,0.28500000000000003,77.2,137.22,0.05,1010,0.9,304,3.5
2018,4,21,21,15,24,0,0,0,0,19.900000000000002,0,0,0,0,0.28500000000000003,77.67,135.23,0.05,1010,0.9,305,3.5
2018,4,21,21,30,24,0,0,0,0,19.900000000000002,0,0,0,0,0.28500000000000003,77.67,133.05,0.05,1010,0.9,306,3.4000000000000004
2018,4,21,21,45,23.900000000000002,0,0,0,0,19.8,0,0,0,0,0.28400000000000003,77.81,130.69,0.05,1010,0.9,308,3.4000000000000004
2018,4,21,22,0,23.8,0,0,0,0,19.8,0,0,0,0,0.28400000000000003,78.28,128.17000000000002,0.05,1010,0.9,309,3.4000000000000004
2018,4,21,22,15,23.700000000000003,0,0,0,0,19.8,0,0,0,0,0.28400000000000003,78.75,125.53,0.05,1010,0.9,310,3.4000000000000004
2018,4,21,22,30,23.700000000000003,0,0,0,0,19.8,0,0,0,0,0.28400000000000003,78.75,122.78,0.05,1010,0.9,312,3.4000000000000004
2018,4,21,22,45,23.6,0,0,0,0,19.400000000000002,0,0,0,0,0.28400000000000003,77.25,119.93,0.05,1010,0.9,313,3.4000000000000004
2018,4,21,23,0,23.5,0,0,0,0,19.400000000000002,0,0,0,0,0.28400000000000003,77.71000000000001,117,0.05,1010,0.9,314,3.4000000000000004
2018,4,21,23,15,23.5,0,0,0,0,19.400000000000002,0,0,0,0,0.28400000000000003,77.71000000000001,114,0.05,1010,0.9,314,3.4000000000000004
2018,4,21,23,30,23.5,0,0,0,0,19.400000000000002,0,0,0,0,0.28400000000000003,77.71000000000001,110.94,0.05,1010,0.9,314,3.4000000000000004
2018,4,21,23,45,23.5,0,0,0,0,19.400000000000002,0,0,0,0,0.28400000000000003,77.71000000000001,107.83,0.05,1010,0.9,314,3.4000000000000004
2018,4,22,0,0,23.3,0,0,0,0,18.8,0,0,0,0,0.28300000000000003,75.74,104.67,0.05,1010,0.9,318,3.2
2018,4,22,0,15,23.3,0,0,0,0,18.8,0,0,0,0,0.28300000000000003,75.74,101.46000000000001,0.05,1010,0.9,319,3.2
2018,4,22,0,30,23.400000000000002,0,0,0,0,18.8,0,0,0,0,0.28300000000000003,75.29,98.23,0.05,1010,0.9,320,3.1
2018,4,22,0,45,23.5,0,0,0,0,18.1,0,0,0,0,0.28300000000000003,71.85000000000001,94.96000000000001,0.05,1011,1,321,3.1
2018,4,22,1,0,23.5,0,0,0,0,18.1,0,0,0,0,0.28300000000000003,71.85000000000001,91.67,0.05,1011,1,322,3
2018,4,22,1,15,24,5,0,5,0,18.1,5,0,0,5,0.28300000000000003,69.73,88.06,0.05,1011,1,323,3.1
2018,4,22,1,30,24.5,31,17,33,0,18.1,31,17,0,33,0.28300000000000003,67.68,84.86,0.05,1011,0.9,324,3.2
2018,4,22,1,45,25,64,69,75,0,17.1,64,69,0,75,0.28300000000000003,61.44,81.56,0.05,1011,0.9,325,3.3000000000000003
2018,4,22,2,0,25.5,95,140,123,0,17.1,95,140,0,123,0.28300000000000003,59.71,78.22,0.05,1012,0.9,326,3.4000000000000004
2018,4,22,2,15,26,121,213,177,0,17.1,121,213,0,177,0.28300000000000003,57.97,74.85000000000001,0.05,1012,0.9,327,3.3000000000000003
2018,4,22,2,30,26.5,143,281,233,0,17.1,143,281,0,233,0.28300000000000003,56.29,71.47,0.05,1012,0.9,329,3.2
2018,4,22,2,45,27,164,336,289,0,15,164,336,0,289,0.28300000000000003,47.84,68.08,0.05,1012,0.9,330,3.1
2018,4,22,3,0,27.5,180,390,347,0,15,180,390,0,347,0.28300000000000003,46.46,64.68,0.05,1012,0.9,331,3
2018,4,22,3,15,28.200000000000003,195,438,405,0,15,195,438,0,405,0.28300000000000003,44.61,61.28,0.05,1012,0.9,332,2.9000000000000004
2018,4,22,3,30,28.8,208,480,463,0,15,208,480,0,463,0.28300000000000003,43.09,57.870000000000005,0.05,1012,0.9,334,2.8000000000000003
2018,4,22,3,45,29.5,221,510,517,0,12.100000000000001,221,510,0,517,0.28300000000000003,34.34,54.47,0.05,1012,0.9,336,2.6
2018,4,22,4,0,30.1,228,542,569,1,12.200000000000001,228,542,0,569,0.28300000000000003,33.21,51.07,0.05,1013,0.9,338,2.5
2018,4,22,4,15,30.5,237,570,621,0,12.200000000000001,237,570,0,621,0.28300000000000003,32.47,47.68,0.05,1013,0.9,339,2.4000000000000004
2018,4,22,4,30,31,245,595,671,0,12.200000000000001,245,595,0,671,0.28300000000000003,31.560000000000002,44.29,0.05,1013,0.9,339,2.3000000000000003
2018,4,22,4,45,31.400000000000002,255,610,716,1,10.100000000000001,255,610,0,716,0.28300000000000003,26.810000000000002,40.93,0.05,1013,0.9,340,2.1
2018,4,22,5,0,31.900000000000002,261,629,759,0,10.100000000000001,261,629,0,759,0.28300000000000003,26.07,37.59,0.05,1013,0.9,340,2
2018,4,22,5,15,32.2,267,645,800,0,10,267,645,0,800,0.28300000000000003,25.61,34.28,0.05,1012,0.9,338,1.9000000000000001
2018,4,22,5,30,32.5,271,660,837,0,10,271,660,0,837,0.28300000000000003,25.18,31.02,0.05,1012,0.9,335,1.8
2018,4,22,5,45,32.9,252,710,881,0,9.200000000000001,252,710,0,881,0.28300000000000003,23.28,27.810000000000002,0.05,1012,0.9,332,1.7000000000000002
2018,4,22,6,0,33.2,256,723,914,0,9.200000000000001,256,723,0,914,0.28300000000000003,22.89,24.7,0.05,1012,0.8,329,1.6
2018,4,22,6,15,33.4,259,732,939,0,9.200000000000001,259,732,0,939,0.28300000000000003,22.63,21.72,0.05,1012,0.8,324,1.5
2018,4,22,6,30,33.5,261,738,959,0,9.200000000000001,261,738,0,959,0.28300000000000003,22.51,18.93,0.05,1012,0.8,319,1.4000000000000001
2018,4,22,6,45,33.7,270,732,972,0,10.700000000000001,270,732,0,972,0.28400000000000003,24.51,16.43,0.05,1011,0.8,314,1.4000000000000001
2018,4,22,7,0,33.9,271,735,984,0,10.700000000000001,271,735,0,984,0.28400000000000003,24.240000000000002,14.38,0.05,1011,0.8,309,1.3
2018,4,22,7,15,34,272,738,991,0,10.700000000000001,272,738,0,991,0.28400000000000003,24.11,12.98,0.05,1011,0.8,304,1.4000000000000001
2018,4,22,7,30,34.1,272,738,993,0,10.700000000000001,272,738,0,993,0.28400000000000003,23.97,12.48,0.05,1011,0.8,299,1.4000000000000001
2018,4,22,7,45,34.300000000000004,280,725,987,0,10.700000000000001,280,725,0,987,0.28400000000000003,23.84,12.96,0.05,1011,0.8,294,1.5
2018,4,22,8,0,34.4,280,723,980,0,10.700000000000001,280,723,0,980,0.28400000000000003,23.68,14.33,0.05,1010,0.8,290,1.6
2018,4,22,8,15,34.4,278,719,969,0,10.700000000000001,278,719,0,969,0.28400000000000003,23.68,16.37,0.05,1010,0.8,287,1.7000000000000002
2018,4,22,8,30,34.5,277,714,952,1,10.700000000000001,277,714,0,952,0.28400000000000003,23.55,18.86,0.05,1010,0.8,285,1.8
2018,4,22,8,45,34.5,248,749,944,1,10.5,248,749,0,944,0.28400000000000003,23.23,21.64,0.05,1010,0.8,282,2
2018,4,22,9,0,34.6,246,741,920,1,10.5,246,741,0,920,0.28400000000000003,23.080000000000002,24.62,0.05,1009,0.8,280,2.1
2018,4,22,9,15,34.5,243,732,890,1,10.5,243,732,0,890,0.28400000000000003,23.21,27.73,0.05,1009,0.8,278,2.2
2018,4,22,9,30,34.5,239,720,857,0,10.5,239,720,0,857,0.28400000000000003,23.21,30.92,0.05,1009,0.8,277,2.4000000000000004
2018,4,22,9,45,34.4,241,698,818,1,10.4,241,698,0,818,0.28400000000000003,23.150000000000002,34.18,0.05,1009,0.8,276,2.5
2018,4,22,10,0,34.4,236,682,777,0,10.4,236,682,0,777,0.28400000000000003,23.150000000000002,37.49,0.05,1009,0.8,275,2.7
2018,4,22,10,15,34.300000000000004,231,663,733,0,10.4,231,663,0,733,0.28500000000000003,23.28,40.83,0.05,1009,0.8,275,2.8000000000000003
2018,4,22,10,30,34.1,225,643,686,0,10.4,225,643,0,686,0.28500000000000003,23.54,44.19,0.05,1009,0.8,274,3
2018,4,22,10,45,34,224,605,632,0,10.3,224,605,0,632,0.28500000000000003,23.47,47.57,0.05,1009,0.8,274,3.1
2018,4,22,11,0,33.9,216,577,580,1,10.3,216,577,0,580,0.28500000000000003,23.6,50.96,0.05,1009,0.8,274,3.2
2018,4,22,11,15,33.6,207,546,525,1,10.3,207,546,0,525,0.28500000000000003,24,54.36,0.05,1009,0.8,274,3.3000000000000003
2018,4,22,11,30,33.4,197,510,469,1,10.3,197,510,0,469,0.28500000000000003,24.27,57.76,0.05,1009,0.8,274,3.4000000000000004
2018,4,22,11,45,33.1,190,453,408,1,11,190,453,0,408,0.28600000000000003,25.89,61.17,0.05,1009,0.8,274,3.5
2018,4,22,12,0,32.9,176,406,350,1,11,176,406,0,350,0.28600000000000003,26.18,64.57000000000001,0.05,1009,0.8,274,3.7
2018,4,22,12,15,32.300000000000004,160,352,292,1,11,160,352,0,292,0.28600000000000003,27.080000000000002,67.96000000000001,0.05,1009,0.8,274,3.7
2018,4,22,12,30,31.8,141,291,234,1,11,141,291,0,234,0.28600000000000003,27.85,71.35000000000001,0.05,1009,0.8,275,3.7
2018,4,22,12,45,31.3,121,208,176,1,12.600000000000001,121,208,0,176,0.28700000000000003,31.91,74.73,0.05,1009,0.8,275,3.7
2018,4,22,13,0,30.8,95,137,123,0,12.600000000000001,95,137,0,123,0.28700000000000003,32.83,78.09,0.05,1009,0.8,275,3.7
2018,4,22,13,15,30.3,64,67,74,0,12.600000000000001,64,67,0,74,0.28700000000000003,33.78,81.43,0.05,1009,0.9,276,3.8000000000000003
2018,4,22,13,30,29.900000000000002,31,16,32,0,12.600000000000001,31,16,0,32,0.28800000000000003,34.56,84.73,0.05,1009,0.9,277,3.8000000000000003
2018,4,22,13,45,29.400000000000002,5,0,5,0,14.4,5,0,0,5,0.28800000000000003,39.88,87.93,0.05,1009,0.9,278,3.9000000000000004
2018,4,22,14,0,29,0,0,0,0,14.4,0,0,0,0,0.289,40.85,91.52,0.05,1010,0.9,278,3.9000000000000004
2018,4,22,14,15,28.700000000000003,0,0,0,0,14.4,0,0,0,0,0.289,41.57,94.81,0.05,1010,0.9,279,3.9000000000000004
2018,4,22,14,30,28.5,0,0,0,0,14.4,0,0,0,0,0.289,42.050000000000004,98.07000000000001,0.05,1010,0.9,280,3.9000000000000004
